date;tmaxrec;ps;Mrf;tavg;Swet;Snowmelt;Snowaccu;Sdry;Sdepth;tminrec;M;preciprec;Sdepth_cm
1999-10-01;15.3;0.0;0.0;9.9999999;0.0;0.0;0.0;0.0;0.0;4.6999998;24.79501458347077;1.4;0.0
1999-10-02;13.7;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;3.3;20.778989877807927;0.80000001;0.0
1999-10-03;13.1;0.0;0.0;9.05;0.0;0.0;0.0;0.0;0.0;5.0;22.099962079891505;0.40000001;0.0
1999-10-04;8.3000002;0.0;0.0;4.4500001099999995;0.0;0.0;0.0;0.0;0.0;0.60000002;10.160414351564965;0.0;0.0
1999-10-05;9.3999996;0.0;0.0;4.549999795;0.0;0.0;0.0;0.0;0.0;-0.30000001;10.367088013373461;0.0;0.0
1999-10-06;7.0;0.0;0.0;2.9;0.0;0.0;0.0;0.0;0.0;-1.2;6.113638150405143;7.8000002;0.0
1999-10-07;8.3999996;0.0;0.0;3.2499997999999994;0.0;0.0;0.0;0.0;0.0;-1.9;6.9712033840213765;0.0;0.0
1999-10-08;11.2;0.0;0.0;4.1;0.0;0.0;0.0;0.0;0.0;-3.0;9.081650171835262;0.40000001;0.0
1999-10-09;15.9;0.0;0.0;10.24999995;0.0;0.0;0.0;0.0;0.0;4.5999999;24.476838288563695;12.0;0.0
1999-10-10;17.0;0.0;0.0;9.15;0.0;0.0;0.0;0.0;0.0;1.3;21.61012135795529;1.8;0.0
1999-10-11;12.3;0.0;0.0;7.9;0.0;0.0;0.0;0.0;0.0;3.5;18.397799111076083;1.8;0.0
1999-10-12;11.1;0.0;0.0;5.950000005;0.0;0.0;0.0;0.0;0.0;0.80000001;13.484258986990042;0.0;0.0
1999-10-13;7.6999998;0.0;0.0;5.4999999;0.0;0.0;0.0;0.0;0.0;3.3;12.311220427966113;15.0;0.0
1999-10-14;8.6000004;0.0;0.0;4.60000021;0.0;0.0;0.0;0.0;0.0;0.60000002;10.046628682002824;7.5999999;0.0
1999-10-15;8.3999996;0.0;0.0;3.4999997999999994;0.0;0.0;0.0;0.0;0.0;-1.4;7.315914674823433;0.0;0.0
1999-10-16;11.6;0.0;0.0;7.899999899999999;0.0;0.0;0.0;0.0;0.0;4.1999998;17.95958827067279;0.0;0.0
1999-10-17;15.5;0.0;0.0;10.3499999;0.0;0.0;0.0;0.0;0.0;5.1999998;23.791686330062067;6.1999998;0.0
1999-10-18;7.4000001;0.0;0.0;2.35000005;0.0;0.0;0.0;0.0;0.0;-2.7;4.447264129307208;6.5999999;0.0
1999-10-19;5.5;0.0;0.0;0.7999999499999999;0.0;0.0;0.0;0.0;0.0;-3.9000001;0.7177664764726513;0.0;0.0
1999-10-20;10.0;0.0;0.0;5.7;0.0;0.0;0.0;0.0;0.0;1.4;12.382705347198739;3.0;0.0
1999-10-21;9.0;0.0;0.0;5.25;0.0;0.0;0.0;0.0;0.0;1.5;11.258128520174804;0.0;0.0
1999-10-22;11.4;0.0;0.0;7.300000000000001;0.0;0.0;0.0;0.0;0.0;3.2;16.041792273040524;12.3;0.0
1999-10-23;7.0999999;0.0;0.0;5.04999995;0.0;0.0;0.0;0.0;0.0;3.0;10.684114604520499;33.099998;0.0
1999-10-24;7.1999998;0.0;0.0;3.6999999;0.0;0.0;0.0;0.0;0.0;0.2;7.479505332540301;0.0;0.0
1999-10-25;3.7;0.0;0.0;1.05;0.0;0.0;0.0;0.0;0.0;-1.6;1.2796605295966825;0.0;0.0
1999-10-26;5.8000002;0.0;0.0;3.2500000950000003;0.0;0.0;0.0;0.0;0.0;0.69999999;6.369248514281195;0.0;0.0
1999-10-27;5.5;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;-2.3;2.5362182389105863;0.0;0.0
1999-10-28;6.0;0.0;0.0;0.6500001000000002;0.0;0.0;0.0;0.0;0.0;-4.6999998;0.3443022122185557;1.0;0.0
1999-10-29;10.8;0.0;0.0;4.8500000000000005;0.0;0.0;0.0;0.0;0.0;-1.1;9.940507537040196;0.0;0.0
1999-10-30;9.5;0.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;-1.1;8.418013293520858;0.0;0.0
1999-10-31;13.1;0.0;0.0;7.3999999999999995;0.0;0.0;0.0;0.0;0.0;1.7;15.630178447822786;2.8;0.0
1999-11-01;13.3;0.0;0.0;7.65;0.0;0.0;0.0;0.0;0.0;2.0;16.126758066525884;0.0;0.0
1999-11-02;16.0;0.0;0.0;9.54999995;0.0;0.0;0.0;0.0;0.0;3.0999999;20.325247899604058;4.0;0.0
1999-11-03;22.9;0.0;0.0;13.600000099999999;0.0;0.0;0.0;0.0;0.0;4.3000002;29.297173528736867;1.5;0.0
1999-11-04;5.5999999;0.0;0.0;2.9999999550000003;0.0;0.0;0.0;0.0;0.0;0.40000001;5.567796101860493;0.0;0.0
1999-11-05;11.5;0.0;0.0;4.65;0.0;0.0;0.0;0.0;0.0;-2.2;9.204557298562245;0.80000001;0.0
1999-11-06;8.1999998;0.0;0.0;3.2999999000000004;0.0;0.0;0.0;0.0;0.0;-1.6;6.18511449212776;0.0;0.0
1999-11-07;4.1999998;0.0;0.0;1.3499998999999998;0.0;0.0;0.0;0.0;0.0;-1.5;1.8701127541499714;0.0;0.0
1999-11-08;1.0;0.0;0.029500000499999998;-2.45000005;0.0;0.0;0.0;0.029500000499999998;0.0;-5.9000001;0.0;0.0;0.0
1999-11-09;2.0;0.0;0.022999999500000003;-1.7999999500000001;0.0;0.0;0.0;0.052500000000000005;0.0;-5.5999999;0.0;0.0;0.0
1999-11-10;2.2;0.0;0.011999999499999999;-0.6999999499999998;0.0;0.0;0.0;0.0644999995;0.0;-3.5999999;0.0;0.0;0.0
1999-11-11;-0.5;0.0;0.050500002;-4.5500002;0.0;0.0;0.0;0.1150000015;0.0;-8.6000004;0.0;0.0;0.0
1999-11-12;0.0;0.0;0.051000001;-4.6000001;0.0;0.0;0.7799999699999999;0.9459999724999999;0.007799999699999999;-8.6136002108;0.0;1.8199999299999998;0.7799999699999999
1999-11-13;0.0;121.28205242110458;0.0084999995;-0.34999994999999995;0.0;0.0;0.0;0.9544999719999999;0.007643999705999999;-1.9776959123479994;0.0;2.2;0.7643999705999999
1999-11-14;4.1999998;124.8691795802641;0.0;2.7499998999999997;0.0;0.03861357430523851;0.0;0.0;0.0;1.3;4.8216453441567;18.4644009706;0.0
1999-11-15;2.9000001;0.0;0.0;1.6000000550000002;0.0;0.0;0.0;0.0;0.0;0.30000001;2.3490304842247656;0.0;0.0
1999-11-16;2.0;0.0;0.006499999999999999;-0.1499999999999999;0.0;0.0;0.0;0.006499999999999999;0.0;-2.3;0.0;0.0;0.0
1999-11-17;-0.5;0.0;0.035;-3.0;0.0;0.0;0.0;0.0415;0.0;-5.5;0.0;0.0;0.0
1999-11-18;1.1;0.0;0.030499998999999996;-2.5499998999999995;0.0;0.0;0.0;0.071999999;0.0;-6.1999998;0.0;0.0;0.0
1999-11-19;0.30000001;0.0;0.033499999950000005;-2.849999995;0.0;0.0;0.0;0.10549999895;0.0;-6.0;0.0;0.0;0.0
1999-11-20;9.1999998;0.0;0.0;3.4999999;0.0;0.0;0.0;0.0;0.0;-2.2;6.302650819621536;2.2;0.0
1999-11-21;7.0999999;0.0;0.0;5.5999999;0.0;0.0;0.0;0.0;0.0;4.0999999;10.682102750655076;0.60000002;0.0
1999-11-22;7.5;0.0;0.0;5.45000005;0.0;0.0;0.0;0.0;0.0;3.4000001;10.337429019558261;5.8000002;0.0
1999-11-23;13.1;0.0;0.0;8.099999949999999;0.0;0.0;0.0;0.0;0.0;3.0999999;15.82626990817127;0.0;0.0
1999-11-24;13.8;0.0;0.0;8.9;0.0;0.0;0.0;0.0;0.0;4.0;17.44373537580145;1.8;0.0
1999-11-25;7.4000001;0.0;0.0;2.85000005;0.0;0.0;0.0;0.0;0.0;-1.7;4.8670024359441255;0.0;0.0
1999-11-26;4.9000001;0.0;0.0;1.9500000499999999;0.0;0.0;0.0;0.0;0.0;-1.0;2.995257224151836;30.700001;0.0
1999-11-27;8.3999996;0.0;0.0;5.74999975;0.0;0.0;0.0;0.0;0.0;3.0999999;10.817760868784655;6.6999998;0.0
1999-11-28;4.8000002;0.0;0.0;1.8500001000000001;0.0;0.0;0.0;0.0;0.0;-1.1;2.7750069896648117;0.0;0.0
1999-11-29;0.89999998;0.0;0.0314999991;-2.64999991;0.0;0.0;0.0;0.0314999991;0.0;-6.1999998;0.0;0.0;0.0
1999-11-30;-2.2;0.0;0.064499999;-5.9499999;0.0;0.0;0.0;0.09599999810000001;0.0;-9.6999998;0.0;0.0;0.0
1999-12-01;-2.8;0.0;0.07400000000000001;-6.9;0.0;0.0;0.0;0.16999999810000002;0.0;-11.0;0.0;0.0;0.0
1999-12-02;-2.2;0.0;0.07050000000000001;-6.550000000000001;0.0;0.0;0.0;0.24049999810000003;0.0;-10.9;0.0;0.0;0.0
1999-12-03;1.1;0.0;0.012;-0.7;0.0;0.0;0.0;0.2524999981;0.0;-2.5;0.0;0.0;0.0
1999-12-04;2.0;0.0;0.0;1.1500000049999999;0.0;0.0;0.0;0.0;0.0;0.30000001;1.3195734045340555;1.0;0.0
1999-12-05;8.1999998;0.0;0.0;4.6499999;0.0;0.0;0.0;0.0;0.0;1.1;8.410420603393971;1.6;0.0
1999-12-06;10.4;0.0;0.0;6.15;0.0;0.0;0.0;0.0;0.0;1.9;11.431730422169311;10.2;0.0
1999-12-07;2.0999999;0.0;0.0;0.8999999449999999;0.0;0.0;0.0;0.0;0.0;-0.30000001;0.8080946777510506;0.0;0.0
1999-12-08;1.2;0.0;0.009000000000000001;-0.4;0.0;0.0;0.0;0.009000000000000001;0.0;-2.0;0.0;0.0;0.0
1999-12-09;1.2;0.0;0.0055000000000000005;-0.050000000000000044;0.0;0.0;0.0;0.014500000000000002;0.0;-1.3;0.0;0.0;0.0
1999-12-10;1.4;0.0;0.0005000000000000004;0.44999999999999996;0.0;0.0;0.0;0.015000000000000003;0.0;-0.5;0.0;7.8000002;0.0
1999-12-11;3.4000001;0.0;0.0;1.8500000550000002;0.0;0.0;0.0;0.0;0.0;0.30000001;2.713612362145983;1.8;0.0
1999-12-12;2.8;0.0;0.0;1.249999995;0.0;0.0;0.0;0.0;0.0;-0.30000001;1.5060660839354234;0.0;0.0
1999-12-13;1.6;0.0;0.0010000000499999994;0.39999999500000005;0.0;0.0;0.0;0.0010000000499999994;0.0;-0.80000001;0.0;1.0;0.0
1999-12-14;1.7;0.0;0.010499999999999999;-0.5499999999999999;0.0;0.0;0.0;0.011500000049999999;0.0;-2.8;0.0;0.0;0.0
1999-12-15;0.30000001;0.0;0.010499999949999998;-0.549999995;0.0;0.0;0.0;0.022;0.0;-1.4;0.0;0.0;0.0
1999-12-16;1.6;0.0;0.003999999999999999;0.10000000000000009;0.0;0.0;0.0;0.026;0.0;-1.4;0.0;7.8000002;0.0
1999-12-17;0.40000001;0.0;0.06399999995;-5.899999995;0.0;0.0;0.0;0.08999999994999999;0.0;-12.2;0.0;0.0;0.0
1999-12-18;-8.5;0.0;0.1225;-11.75;0.0;0.0;0.0;0.21249999995;0.0;-15.0;0.0;0.0;0.0
1999-12-19;-7.1999998;0.0;0.123499999;-11.8499999;0.0;0.0;0.0;0.33599999895;0.0;-16.5;0.0;0.0;0.0
1999-12-20;0.0;0.0;0.07100000000000001;-6.6000000000000005;0.0;0.0;3.0;3.40699999895;0.03;-9.459999999999999;0.0;7.0;3.0
1999-12-21;0.0;113.56666663166666;0.0455;-4.05;0.0;0.0;0.0;3.45249999895;0.0294;-7.630599999999999;0.0;7.0;2.94
1999-12-22;-4.128904142376;117.43197275340137;0.094500001;-8.9500001;0.0;0.0;0.0;3.54699999995;0.028811999999999997;-8.757808;0.0;0.0;2.8811999999999998
1999-12-23;-4.80820393647152;123.10842704255172;0.119500004;-11.4500004;0.0;0.0;0.0;3.66650000395;0.02823576;-11.7669863976424;0.0;0.0;2.823576
1999-12-24;-9.6197510416;129.85306589764187;0.16750000499999998;-16.2500005;0.0;0.0;0.0;3.83400000895;0.0276710448;-14.025515345689552;0.0;0.0;2.76710448
1999-12-25;-8.235708498848;138.5563876124403;0.16149999999999998;-15.65;0.0;0.0;0.0;3.9955000089499997;0.027117623904;-14.71206333872;0.0;0.0;2.7117623904
1999-12-26;-0.9525643998138479;147.33960553087547;0.0810000005;-7.60000005;0.0;0.0;4.9000001;8.976500109449999;0.07557527242591999;-3.137870578000641;0.0;0.0;7.557527242591999
1999-12-27;-2.2305161436883947;118.77562357778991;0.13750000199999998;-13.250000199999999;0.0;0.0;0.0;9.114000111449998;0.0740637669774016;-5.012904545932121;0.0;0.0;7.40637669774016
1999-12-28;-2.9341986182140634;123.05612424805331;0.19399999999999998;-18.9;0.0;0.0;0.60000002;9.908000131449999;0.07858249183785355;-5.554531926266562;0.0;0.0;7.858249183785356
1999-12-29;-0.3347856958771947;126.0840665614687;0.14150000000000001;-13.65;0.0;0.0;2.0;12.04950013145;0.09701084200109648;-0.9663086478289499;0.0;0.0;9.701084200109648
1999-12-30;-0.5;124.20776773913381;0.132000001;-12.7000001;0.0;0.0;7.6999998;19.881499932449998;0.17207062316107455;-0.5;0.0;0.0;17.207062316107454
1999-12-31;-0.5;115.54267409050419;0.196000005;-19.1000005;0.0;0.0;0.0;20.077499937449996;0.16862921069785305;-0.5;0.0;0.0;16.862921069785305
2000-01-01;-0.5;119.06300132913816;0.1094999995;-10.44999995;0.0;0.0;2.4000001;22.587000036949995;0.189256627483896;-0.5;0.0;0.0;18.9256627483896
2000-01-02;-0.5;119.3458867847148;0.059000000000000004;-5.4;0.0;0.0;9.0;31.646000036949992;0.2754714949342181;-0.5;0.0;0.0;27.547149493421806
2000-01-03;-0.5;114.8793999339459;0.057500000999999995;-5.250000099999999;0.0;0.0;0.9900000000000001;32.693500037949995;0.27986206503553374;-0.5;0.0;0.10999999999999999;27.986206503553372
2000-01-04;0.0;116.82004859715067;0.015000001000000002;-1.0000001000000003;0.0;0.0;0.0;32.70850003894999;0.2742648237348231;-0.5;0.0;22.200001;27.426482373482308
2000-01-05;-0.5;119.25882289073527;0.1054999995;-10.04999995;0.0;0.0;0.0;32.81400003844999;0.2687795272601266;-0.5;0.0;0.0;26.877952726012662
2000-01-06;-0.5;122.08519143160923;0.139500004;-13.4500004;0.0;0.0;0.0;32.95350004244999;0.26340393671492407;-0.5;0.0;0.0;26.340393671492407
2000-01-07;-0.5;125.10633080672136;0.053499999000000006;-4.8499999;0.0;0.0;1.2;34.20700004144999;0.2701358579806256;-0.5;0.0;0.0;27.01358579806256
2000-01-08;-0.5;126.62887591881025;0.1125;-10.75;0.0;0.0;4.0;38.319500041449984;0.3047331408210131;-0.5;0.0;0.0;30.47331408210131
2000-01-09;-0.5;125.74772779294517;0.054999997999999994;-4.999999799999999;0.0;0.0;6.41333342;44.787833459449985;0.36277181220459287;-0.5;0.0;0.9866666799999999;36.27718122045928
2000-01-10;-0.30000001;123.46007036012747;0.024000000049999998;-1.9000000049999999;0.0;0.0;2.6433333103333334;47.45516676983332;0.38194970906383435;-0.5;0.0;3.456666589666667;38.19497090638343
2000-01-11;0.0;124.24454226224387;0.005;0.0;0.0;0.0;0.0;47.46016676983332;0.3743107148825577;-0.5;0.0;8.8000002;37.43107148825577
2000-01-12;-0.5;126.7935030519344;0.08900000000000001;-8.4;0.0;0.0;0.0;47.54916676983332;0.3668245005849065;-0.5;0.0;0.0;36.68245005849065
2000-01-13;-0.5;129.62374839743677;0.17650000500000002;-17.1500005;0.0;0.0;0.0;47.72566677483332;0.3594880105732084;-0.5;0.0;0.0;35.94880105732084
2000-01-14;-0.5;132.7601070720943;0.2175;-21.25;0.0;0.0;0.0;47.94316677483332;0.3522982503617442;-0.5;0.0;0.0;35.229825036174425
2000-01-15;-0.5;136.0868716367586;0.24350000000000002;-23.85;0.0;0.0;0.0;48.18666677483332;0.34525228535450936;-0.5;0.0;0.0;34.525228535450935
2000-01-16;-0.5;139.5694360874531;0.157000001;-15.2000001;0.0;0.0;12.8;61.143666775833324;0.4663472396474192;-0.5;0.0;0.0;46.63472396474192
2000-01-17;-0.5;131.1118874040315;0.1995;-19.45;0.0;0.0;0.0;61.343166775833325;0.4570202948544708;-0.5;0.0;0.0;45.702029485447085
2000-01-18;-0.5;134.22416349227305;0.248000005;-24.3000005;0.0;0.0;0.0;61.591166780833326;0.4478798889573814;-0.5;0.0;0.0;44.78798889573814
2000-01-19;-0.5;137.51715202978028;0.24;-23.5;0.0;0.0;0.0;61.83116678083333;0.4389222911782338;-0.5;0.0;0.0;43.892229117823376
2000-01-20;-0.5;140.87041834866724;0.1975;-19.25;0.0;0.0;0.0;62.028666780833326;0.4301438453546691;-0.5;0.0;0.0;43.01438453546691
2000-01-21;-0.5;144.20447357485367;0.1655;-16.05;0.0;0.0;0.2;62.394166780833324;0.4235409684475757;-0.5;0.0;0.0;42.35409684475757
2000-01-22;-0.5;147.3155407126955;0.203999995;-19.8999995;0.0;0.0;0.0;62.59816677583332;0.4150701490786242;-0.5;0.0;0.0;41.50701490786242
2000-01-23;-0.5;150.81346349475913;0.196;-19.1;0.0;0.0;0.0;62.79416677583332;0.4067687460970517;-0.5;0.0;0.0;40.67687460970517
2000-01-24;-0.5;154.37313554284512;0.1390000005;-13.40000005;0.0;0.0;2.4000001;65.33316687633332;0.42263337217511066;-0.5;0.0;0.0;42.263337217511065
2000-01-25;-0.5;154.58591577870874;0.13150000450000002;-12.65000045;0.0;0.0;4.8000002;70.26466708083332;0.46218070673160844;-0.5;0.0;0.0;46.218070673160845
2000-01-26;-0.5;152.02855951673573;0.072;-6.699999999999999;0.0;0.0;13.4;83.73666708083331;0.5869370925969764;-0.5;0.0;0.0;58.693709259697634
2000-01-27;-0.5;142.6671923396935;0.141500005;-13.6500005;0.0;0.0;0.0;83.87816708583331;0.5751983507450368;-0.5;0.0;0.0;57.519835074503675
2000-01-28;-0.5;145.824769798433;0.163500005;-15.8500005;0.0;0.0;0.80000001;84.8416671008333;0.571694383830136;-0.5;0.0;0.0;57.169438383013606
2000-01-29;-0.5;148.4038841389804;0.1405;-13.55;0.0;0.0;0.0;84.98216710083331;0.5602604961535333;-0.5;0.0;0.0;56.02604961535334
2000-01-30;-0.5;151.68331103884373;0.10349999900000001;-9.8499999;0.0;0.0;0.0;85.0856670998333;0.5490552862304627;-0.5;0.0;0.0;54.90552862304627
2000-01-31;-0.5;154.9673944203118;0.065500001;-6.0500001;0.0;0.0;8.1000004;93.2511675008333;0.6190741845058535;-0.5;0.0;0.0;61.90741845058535
2000-02-01;-0.5;150.6300372955571;0.0735;-6.85;0.0;0.0;0.0;93.3246675008333;0.6066927008157365;-0.5;0.0;0.0;60.66927008157364
2000-02-02;-0.5;153.8252683365935;0.1345;-12.95;0.0;0.0;0.60000002;94.0591675208333;0.6005588469994217;-0.5;0.0;0.0;60.055884699942176
2000-02-03;-0.5;156.61940206323172;0.1545;-14.95;0.0;0.0;0.0;94.2136675208333;0.5885476700594333;-0.5;0.0;0.0;58.85476700594333
2000-02-04;-0.5;160.07822698766154;0.17100000099999998;-16.6000001;0.0;0.0;0.0;94.3846675218333;0.5767767166582447;-0.5;0.0;0.0;57.67767166582447
2000-02-05;-0.5;163.64160479411078;0.15050000000000002;-14.55;0.0;0.0;0.80000001;95.33516753183329;0.5732411824250798;-0.5;0.0;0.0;57.32411824250798
2000-02-06;-0.5;166.30899951835403;0.119000001;-11.4000001;0.0;0.0;0.69999999;96.15416752283329;0.5687763586765783;-0.5;0.0;0.0;56.87763586765783
2000-02-07;-0.5;169.0544377522364;0.12099999950000001;-11.59999995;0.0;0.0;0.69999999;96.97516751233329;0.5644008314030468;-0.5;0.0;0.0;56.44008314030467
2000-02-08;-0.5;171.81967516111246;0.159499997;-15.4499997;0.0;0.0;0.0;97.13466750933328;0.5531128147749859;-0.5;0.0;0.0;55.31128147749859
2000-02-09;-0.5;175.61456707317302;0.08750000000000001;-8.25;0.0;0.0;1.9933332566666664;99.21550076599995;0.5619838910461528;-0.5;0.0;0.6066666433333334;56.19838910461527
2000-02-10;-0.5;176.54509737157557;0.14800000000000002;-14.3;0.0;0.0;0.80000001;100.16350077599995;0.5587442133252297;-0.5;0.0;0.0;55.87442133252297
2000-02-11;-0.5;179.26539262017826;0.11849999900000001;-11.3499999;0.0;0.0;6.0;106.28200077499994;0.6075693290587251;-0.5;0.0;0.0;60.75693290587251
2000-02-12;-0.5;174.9298321882986;0.17549999999999996;-17.049999999999997;0.0;0.0;0.0;106.45750077499994;0.5954179424775505;-0.5;0.0;0.0;59.54179424775505
2000-02-13;-0.5;178.79457970652905;0.16599999950000002;-16.09999995;0.0;0.0;2.4000001;109.02350087449994;0.6075095846279995;-0.5;0.0;0.0;60.75095846279995
2000-02-14;-0.5;179.4597215141207;0.065999999;-6.0999999;0.0;0.0;9.0;118.08950087349994;0.6853593929354395;-0.5;0.0;0.0;68.53593929354395
2000-02-15;-0.5;172.303031213616;0.081;-7.6;0.0;0.0;0.0;118.17050087349995;0.6716522050767306;-0.5;0.0;0.0;67.16522050767307
2000-02-16;-0.5;175.94001773581604;0.0855;-8.05;0.0;0.0;9.6000004;127.85600127349994;0.754219164975196;-0.5;0.0;0.0;75.4219164975196
2000-02-17;-0.5;169.5210188376806;0.17250000000000001;-16.75;0.0;0.0;0.0;128.02850127349996;0.7391347816756921;-0.5;0.0;0.0;73.91347816756921
2000-02-18;-0.5;173.2140124474275;0.164500004;-15.9500004;0.0;0.0;0.0;128.19300127749995;0.7243520860421783;-0.5;0.0;0.0;72.43520860421782
2000-02-19;-0.5;176.97609180355892;0.1069999945;-10.19999945;0.0;0.0;0.0;128.30000127199995;0.7098650443213347;-0.5;0.0;0.0;70.98650443213347
2000-02-20;-0.5;180.738581647813;0.12750000050000002;-12.25000005;0.0;0.0;1.0;129.42750127249994;0.705667743434908;-0.5;0.0;0.0;70.5667743434908
2000-02-21;-0.5;183.41138939198026;0.11800000000000001;-11.3;0.0;0.0;0.0;129.54550127249993;0.6915543885662099;-0.5;0.0;0.0;69.15543885662099
2000-02-22;-0.5;187.3251090793955;0.10649999900000001;-10.149999900000001;0.0;0.0;0.0;129.65200127149993;0.6777233007948856;-0.5;0.0;0.0;67.77233007948857
2000-02-23;0.0;191.30521426581345;0.010999999;-0.5999999;0.0;0.0;0.0;129.66300127049993;0.6641688347789879;-0.5;0.0;6.0;66.41688347789879
2000-02-24;0.0;195.2259643643882;0.0;1.29999995;1.9497398203679905;0.009987092786125577;0.0;127.71326145013194;0.6408983652972826;-0.5;1.9497398203679905;0.0;64.08983652972826
2000-02-25;-0.5;202.3144515438971;0.036500001000000004;-3.1500001;1.9132398193679905;0.0;0.0;127.74976145113193;0.628080397991337;-0.5;0.0;0.0;62.808039799133695
2000-02-26;0.0;206.44331790193579;0.0089999985;-0.39999984999999993;1.9042398208679905;0.0;0.0;127.75876144963193;0.6155187900315102;-0.5;0.0;0.0;61.55187900315102
2000-02-27;0.0;210.65644683871;0.0;7.1;11.143907369409082;0.07747063050026834;0.0;111.43907369409081;0.5257377837306116;0.0;16.31968775554112;10.37810063008986;52.57377837306117
2000-02-28;0.0;233.16372696985286;0.0;3.54999995;10.386079034599204;0.0325019823905912;0.0;103.86079034599203;0.4827210456654082;0.0;7.578283348098772;15.501673806520344;48.27210456654082
2000-02-29;0.0;236.67265060529382;0.0;1.30000005;10.186337867034451;0.00843955425580062;0.0;101.8633786703445;0.4646270704962994;-0.5;1.9974116756475209;1.8093975169108767;46.46270704962994
2000-03-01;0.0;241.16054283641097;0.0194999995;-1.44999995;10.16683786753445;0.0;0.0;101.8828786698445;0.45533452908637345;-0.5;0.0;0.0;45.533452908637344
2000-03-02;0.0;246.08218656776629;0.0;0.6499999999999999;10.150470655822481;0.0015367715838934066;0.0;101.5047065582248;0.44469106692075255;-0.1;0.378172111619699;5.66434611656209;44.46910669207526
2000-03-03;0.0;251.08482162054565;0.0;1.3;9.947795306663934;0.008071987300962407;0.0;99.47795306663934;0.4277252582813751;-0.5;2.0267534915854557;2.2965808839377466;42.77252582813751
2000-03-04;0.0;255.83185994902962;0.0060000005;-0.10000005000000001;9.941795306163934;0.0;0.0;99.48395306713934;0.4191707531157476;-0.5;0.0;0.0;41.917075311574756
2000-03-05;0.0;261.05291831533634;0.0;1.6;9.666991261611658;0.010779578597254251;0.0;96.66991261611658;0.4000077594561784;-0.5;2.8140404510227617;2.3162993759569193;40.00077594561784
2000-03-06;0.0;265.83710281594585;0.0;2.1499999450000002;9.242826837740497;0.01595580223294997;0.0;92.42826837740496;0.3760518020341049;-0.30000001;4.241644238711619;2.3955957422073517;37.60518020341049
2000-03-07;0.0;270.36460047577356;0.0;2.05000005;8.842427511236782;0.01480960620580922;0.0;88.42427511236781;0.35372115978761354;-0.5;4.003993265037146;2.2330642246491337;35.37211597876136
2000-03-08;0.0;274.98129510263647;0.0;0.6000000000000001;8.816469527809804;0.0009439908782627709;0.0;88.16469527809804;0.34570274571359855;-0.5;0.259579834269772;0.801841407401499;34.57027457135985
2000-03-09;0.0;280.53339468195315;0.0;1.4999999999999996;8.555627452675099;0.009298075739981959;0.0;85.55627452675098;0.32949061505934457;-0.5;2.6084207513470523;9.421213265425397;32.94906150593446
2000-03-10;-0.5;285.6284752222019;0.08749999900000001;-8.2499999;8.468127453675098;0.0;0.0;85.64377452575098;0.3229008027581577;-0.5;0.0;0.0;32.29008027581577
2000-03-11;-0.5;291.45762777775707;0.053499999000000006;-4.8499999;8.414627454675099;0.0;3.3;88.99727452475098;0.34944278670299456;-0.5;0.0;0.0;34.944278670299454
2000-03-12;-0.2;278.763522058964;0.035500000500000004;-3.05000005;9.279277436525097;0.0;3.7599998399999994;92.79277436525098;0.3800539293689347;-0.5;0.0;5.63999976;38.005392936893465
2000-03-13;-0.5;268.5725469836949;0.0995000005;-9.45000005;9.179777436025097;0.0;0.0;92.89227436575098;0.372452850781556;-0.5;0.0;0.0;37.2452850781556
2000-03-14;-0.5;274.05361937111724;0.08950000494999999;-8.450000495;9.513510769136765;0.0;2.153333320666667;95.13510769136765;0.3865371269725915;-0.5;0.0;1.6466666793333329;38.65371269725915
2000-03-15;0.0;270.7336790132577;0.0004999999999999983;0.4500000000000002;9.513560769136765;0.0;0.0;95.13560769136765;0.3788063844331397;-0.5;0.0;2.0;37.88063844331397
2000-03-16;0.0;276.2603080650434;0.025499999500000002;-2.04999995;9.516110769086765;0.0;0.0;95.16110769086765;0.3712302567444769;-0.5;0.0;3.8;37.12302567444769
2000-03-17;-0.5;281.9738331081274;0.077;-7.199999999999999;9.439110769086765;0.0;0.0;95.23810769086765;0.3638056516095874;-0.5;0.0;0.0;36.38056516095874
2000-03-18;-0.5;287.7284011307422;0.0925;-8.75;9.346610769086766;0.0;0.0;95.33060769086765;0.35652953857739567;-0.5;0.0;0.0;35.65295385773957
2000-03-19;0.0;293.60040931708386;0.056999999999999995;-5.199999999999999;9.289610769086766;0.0;0.0;95.38760769086765;0.34939894780584774;-0.5;0.0;0.0;34.93989478058477
2000-03-20;0.0;299.59225440518765;0.0039999995;0.10000005000000001;9.285610769586766;0.0;0.0;95.39160769036765;0.34241096884973077;-0.5;0.0;0.0;34.241096884973075
2000-03-21;0.0;305.70638204610987;0.0;1.7;9.207712351348448;0.010842050972894797;0.0;92.07712351348448;0.32472069849984136;-0.5;3.314484176883174;1.7690270349889403;32.47206984998414
2000-03-22;0.0;311.91370409324986;0.0;4.550000000000001;8.083861064602251;0.03603084032531667;0.0;80.83861064602252;0.28219544420452786;-0.5;11.238512867461958;4.252525429531351;28.219544420452785
