date;netRadiation;netOutGoingLongWaveRadiation;netRadiationEquivalentEvaporation;evapoTranspirationPriestlyTaylor;diffusionLimitedEvaporation;energyLimitedEvaporation;conductance;evapoTranspirationPenman;soilEvaporation;evapoTranspiration;potentialTranspiration;soilHeatFlux;cropHeatFlux;minCanopyTemperature;maxCanopyTemperature
1991-06-29;-0.14070463183096127;4.914704631830961;-57.336850786862776;0.0;14916.432408103947;0.0;1371.182819250118;1800.7672942759048;0.0;1800.7672942759048;3.061304400269101;-57.239378140525105;-3.158777046606772;2.595430794335924;9.295430794335925
1991-06-30;-0.17571331124816503;5.565713311248166;-71.60281631954564;0.0;14526.492110820665;0.0;1540.1666173971396;1135.392107582649;0.0;1135.392107582649;1.930166582890543;-71.4810915318024;-2.0518913706337756;-1.3026424316040222;8.197357568395978
1991-07-01;0.6103702601338941;3.0856297398661057;248.7246373813749;165.73426816100735;14237.554035515604;165.3185821509247;482.8108518486331;433.89622823179025;165.3185821509247;433.89622823179025;0.7376235879940585;82.98322334690184;165.003790446479;-1.3221493858257798;6.87785061417422
1991-07-02;1.1390888353893165;1.4019111646106834;464.1763795392487;320.97854477933066;13154.314462446824;320.173483206477;758.013037402354;857.1635966069264;320.173483206477;857.1635966069264;1.4571781142318048;143.213796487555;319.50540493746195;-0.4639762216154266;8.336023778384574
1991-07-03;0.11516443276651422;4.889835567233486;46.929271705996015;33.4859669422305;11613.916687122572;33.401979193972835;1752.6033922105382;1339.4236607317248;33.401979193972835;1339.4236607317248;2.2770202232439787;13.447512750122982;31.204738732629053;-2.264685423807532;9.435314576192468
1991-07-04;-0.1164478837416496;5.1984478837416495;-47.45227536334539;0.0;11395.572165424377;0.0;482.8108518486331;613.2317248278546;0.0;613.2317248278546;1.042493932207374;-47.3716064952277;-1.1231628003250649;-1.0046140551799319;10.195385944820067
1991-07-05;0.01003324245318371;5.225966757546816;4.088525857043076;2.834998361423951;11333.79579066921;2.8278877670337415;1443.604447027413;1234.2582358963741;2.8278877670337415;1234.2582358963741;2.098239001023879;1.253687596052361;0.7365992599668361;-2.8989879542093573;8.401012045790644
1991-07-06;0.11614204544023199;4.734857954559768;47.32764687866014;33.62773697380094;11278.460116446702;33.54339364537614;675.9351925880864;762.2505562084822;33.54339364537614;762.2505562084822;1.2958259455544463;13.703796233590275;32.32802469951542;-1.1051382337585327;8.794861766241466
1991-07-07;0.4816327917625438;3.8303672082374556;196.26438132132998;135.89984629609606;11127.280078112331;135.55898942017956;782.1535799947857;729.8712873883875;135.55898942017956;729.8712873883875;1.2407811885602842;60.37174245290416;134.65185767986554;-0.6585419091034986;7.741458090896502
1991-07-08;0.3189167182898509;3.8390832817101495;129.95791291354965;105.40292440175178;10649.656034433749;105.13855830787286;671.1070840696;1395.8516865580796;105.13855830787286;1395.8516865580796;2.372947867148784;24.598426153723764;102.9865388926771;-0.09562727279172129;15.004372727208278
1991-07-09;1.4469069903150857;0.7090930096849141;589.611650495145;425.34085443271607;10307.196118150843;424.2740367813869;767.6692544393267;897.592248054338;424.2740367813869;897.592248054338;1.5259068216924059;164.33527390791636;423.75046976553625;1.094846265511223;9.894846265511223
1991-07-10;0.10883805952390002;5.204161940476101;44.35128749955176;34.48805981628708;9160.572517598477;34.40155867117328;482.8108518486331;658.7442100642294;34.40155867117328;658.7442100642294;1.1198651571092129;9.87433163962924;33.35709070281331;0.037033969697207486;12.637033969697207
1991-07-11;1.1174806430301394;2.116519356969861;455.3710851793559;315.4360054478477;9072.990810907077;314.6448453818218;482.8108518486331;500.0735496641453;314.6448453818218;500.0735496641453;0.8501250344290644;139.95210895272913;314.56885119219766;-1.7077224807761364;9.692277519223865
1991-07-12;0.20904050273535724;5.180959497264643;85.18357894676333;62.4129925332416;8388.710318119416;62.256451534621704;482.8108518486331;570.3772985865814;62.256451534621704;570.3772985865814;0.9696414075972083;22.782315327932125;61.431622211234;-0.2476332953750504;10.05236670462495
1991-07-13;0.97572260455029;2.87427739544971;397.6049733293765;265.3975466422613;8262.879677422363;264.7318904175494;1110.4649592518563;816.0700649840551;264.7318904175494;816.0700649840551;1.3873191104729221;132.19715445716713;264.02049976173646;-4.328425963839409;8.071574036160591
1991-07-14;1.355066666093545;1.3399333339064552;552.1869054985921;369.5754500731593;7777.458293222091;368.6485002879998;482.8108518486331;624.7464685515992;368.6485002879998;624.7464685515992;1.0620689965377403;182.59968747124458;368.52514903080976;0.21393490981777052;7.51393490981777
1991-07-15;0.9030849799457434;3.100915020054257;368.00528930144395;259.0593084016655;7190.414980122962;258.4095494141057;758.013037402354;901.6396968734873;258.4095494141057;901.6396968734873;1.5327874846849598;108.97013089552581;257.5023709212332;0.17378548767490332;8.573785487674904
1991-07-16;0.5798770628100494;4.194122937189951;236.2987216014871;174.22611022116251;6828.761881646238;173.78912541763535;762.8411459208404;1131.1829998211197;173.78912541763535;1131.1829998211197;1.9230110996959429;62.10788835712921;172.26782214466195;-0.05209372238253468;10.547906277617464
1991-07-17;1.572478288395666;0.737521711604334;640.7816986127408;451.15111172205275;6604.979941311391;450.0195581353563;598.685456292305;832.6223143677873;450.0195581353563;832.6223143677873;1.4154579344252676;189.67281158974276;449.69342908857277;2.189823874372938;8.689823874372939
1991-07-18;2.083350223515419;-1.313350223515419;848.9609712776768;629.2748893463541;6089.857153163388;627.6965750309136;1641.5568962853527;1935.7110350409187;627.6965750309136;1935.7110350409187;3.290708759569629;219.8211625955911;625.8490999225161;3.856189752858801;9.056189752858803
1991-07-19;1.6896530039535258;0.46634699604647384;688.5301564602794;532.9624078600891;5490.865324604062;531.6256594657729;1955.3839499869641;1927.1978736017268;531.6256594657729;1927.1978736017268;3.2762363851230027;155.73399572852406;529.5199243466324;6.337115092430238;9.33711509243024
1991-07-20;1.2346562065749436;3.0003437934250567;503.1198885798466;389.3771394594051;5067.906896911708;388.4005241141584;1134.6055018442878;991.9258529493284;388.4005241141584;991.9258529493284;1.6862739500138928;113.86406065510243;387.56955397473024;4.3775196006648756;10.977519600664875
1991-07-21;1.2841317556283576;2.873868244371643;523.2810740131856;382.5977196177236;4798.245552401624;381.6381080582113;1091.1525251779108;922.464207829308;381.6381080582113;922.464207829308;1.5681891533098555;140.75338812915186;380.9594967307239;0.19248510786734574;10.392485107867344
1991-07-22;0.5080639219046699;5.959936078095331;207.03501300108795;160.49414076097574;4559.958976120158;160.09159776395498;1825.0250199878335;2549.6111020336875;160.09159776395498;2549.6111020336875;4.334338873457358;46.59145571503112;156.10921841259946;0.8696589686140612;12.169658968614062
1991-07-23;0.34721426841012626;6.120785731589875;141.48910693159178;107.83354174165967;4460.093895696909;107.56307930068685;1525.6822918416808;2621.467069691322;107.56307930068685;2621.467069691322;4.456494018475339;33.68549614912122;103.34711676399522;1.134354233413907;11.134354233413907
1991-07-24;1.461865528912919;1.849134471087081;595.707224495892;443.6844490067159;4391.0898020183695;442.5716229123312;941.4811611048345;1686.4558029630068;442.5716229123312;1686.4558029630068;2.8669748650371703;152.1228993019178;440.717350328937;1.0284651560765055;11.228465156076506
1991-07-25;1.3180912050163798;2.8399087949836206;537.1194804467725;384.4557030190504;4157.124908775068;383.4914313628939;540.748154070469;901.4676722941774;383.4914313628939;901.4676722941774;1.532495042900133;152.7149459671191;382.8720394367533;2.3043511103381578;9.304351110338159
1991-07-26;0.9529389726276021;5.438061027372399;388.3206897422991;283.9100957163152;3975.352372178843;283.1980072857207;719.3881692544634;940.0076264969775;283.1980072857207;940.0076264969775;1.5980129650448947;104.46253728401655;282.26013949323766;0.4782217356059149;10.378221735605914
1991-07-27;0.6293205555262587;5.761679444473742;256.4468441427297;207.6007294082385;3849.4636140807065;207.08003613306064;482.8108518486331;1138.019888450587;207.08003613306064;1138.019888450587;1.9346338103660374;48.93084837462638;205.58136195773724;0.7445469773073237;15.344546977307324
1991-07-28;0.8941550407287826;5.573844959271218;364.36635726519256;275.40248721385933;3759.7109431768263;274.71173712127404;1057.3557655485065;1863.3517901311686;274.71173712127404;1863.3517901311686;3.1676980432230515;89.0351973365677;272.16346188540183;-1.7894646968270762;12.510535303172924
1991-07-29;0.9494055925098674;5.5955944074901325;386.8808445435483;299.4781731174081;3643.666988949976;298.72703765054695;1675.353655914757;2965.807462278129;298.72703765054695;2965.807462278129;5.041872685872923;87.49610945727727;294.3428624003981;-0.05153103362830552;12.748468966371695
1991-07-30;0.9929865577873453;5.4750134422126555;404.6399990983477;327.6455716090014;3518.1752143481517;326.8237881486788;1366.3547107316317;2750.935670820494;326.8237881486788;2750.935670820494;4.676590640394936;77.12832295120171;322.83508550675106;3.268634616043046;13.768634616043046
1991-07-31;1.2003695383864432;5.267630461613558;489.1481411517698;403.63070649567237;3391.558635200495;402.61834110020067;1458.088772582872;2819.0113269154494;402.61834110020067;2819.0113269154494;4.792319255756362;85.69824821161109;398.65757368440234;2.7422919395361967;15.142291939536197
1991-08-01;1.2073522296728125;4.952647770327188;491.99357362380294;399.8333245031342;3249.192354716608;398.8304835022657;598.685456292305;1417.287393986217;398.8304835022657;1417.287393986217;2.409388569776618;92.3267010463768;397.2574840076495;4.916104807551793;14.416104807551793
1991-08-02;1.853997098410939;2.0730029015890605;755.5000401022571;549.5411667406773;3126.7751077378334;548.162836371748;907.6844014754304;1387.0336304072366;548.162836371748;1387.0336304072366;2.3579571716923504;206.05285366233534;547.0892292682295;0.3954746971882641;10.795474697188263
1991-08-03;1.545095098772328;5.230904901227673;629.6231046342004;490.26237421686307;2976.785263573055;489.0327238102624;1274.6206488803914;2140.917657902837;489.0327238102624;2140.917657902837;3.6395600184348975;139.52002154605987;486.4635230697057;-0.7430164763095721;13.856983523690428
1991-08-04;1.6381459714773952;5.599854028522605;667.5411456713101;481.63977197396304;2847.1083652008706;480.43174832664783;1636.7287877668664;2180.83448656623;480.43174832664783;2180.83448656623;3.7074186271626672;185.974577397021;477.85914964712646;-2.2209177132502567;10.679082286749743
1991-08-05;1.211893490735676;5.9491065092643245;493.84412825414665;424.61675189871147;2728.850577179229;423.55175040342897;1482.2293151753036;3981.8933680227588;423.55175040342897;3981.8933680227588;6.7692187256388285;69.45284283268563;417.6220666958222;2.0588369783843317;17.658836978384333
1991-08-06;2.063276064419357;1.016723935580643;840.7807923469263;727.4187161293522;2616.168600607922;725.5942426084416;2394.74182516922;5985.778310359396;725.5942426084416;5985.778310359396;10.175823127611181;113.7572223914949;716.8477468278202;6.493724979303725;16.193724979303724
1991-08-07;1.8233365951241893;3.4896634048758113;743.0059474833697;660.5633961066433;2445.279230045437;658.9066055974683;2187.133158874308;5480.565118531782;658.9066055974683;5480.565118531782;9.31696070150422;82.83623177517961;650.8527550066859;9.89023453738014;15.99023453738014
1991-08-08;1.8019860149162694;4.358013985083731;734.305629550232;673.9077811768285;2304.788992757737;672.2175209800121;2694.084553315373;7261.814919323347;672.2175209800121;7261.814919323347;12.345085362849941;60.839788999984535;661.1207551873975;5.6867283754811115;20.086728375481112
1991-08-09;1.8481676277733716;3.9268323722266287;753.1245426949355;684.3875265227273;2161.802588004591;682.6709815775732;1805.712585913888;5139.802766383409;682.6709815775732;5139.802766383409;8.737664702851974;69.17324939478078;675.2136285973028;9.641668220312217;17.941668220312216
1991-08-10;2.39259752778753;3.3824024722124704;974.97861768033;796.9477360797341;2044.552805604018;794.9488735129803;1018.7308974006158;1583.4704343305261;794.9488735129803;1583.4704343305261;2.6918997383619496;178.37228051729312;793.9144374246749;5.945721748015714;14.545721748015714
1991-08-11;2.3274101645073575;5.526589835492642;948.4148999622482;729.3920869572786;1951.3071976024758;727.5626639310244;1525.6822918416808;2430.070978188973;727.5626639310244;2430.070978188973;4.131120662921339;219.2399307012879;725.043848598039;0.7425779210881251;12.942577921088125
1991-08-12;2.234688823580715;2.616311176419285;910.631142453429;804.4393446534301;1866.1003951625507;802.4216920264693;1728.4628496181065;4647.194851145383;802.4216920264693;4647.194851145383;7.900231246947313;106.66137748478889;796.0695337216928;3.913498944239254;19.013498944239256
1991-08-13;2.38617947146409;2.38782052853591;972.3632728052524;812.1039631948582;1767.1633687177057;810.0670865731519;2766.5061810926677;5593.597655701228;810.0670865731519;5593.597655701228;9.509116014692284;160.64316866833167;802.2109881222285;4.475140641353639;15.07514064135364
1991-08-14;2.3383061196919996;4.283693880308;952.8549794995923;889.6082395422841;1670.1643170121583;887.3769707543909;2534.756972205324;7050.657006777165;887.3769707543909;7050.657006777165;11.986116911521426;63.858155280052074;877.0107073080188;8.58625522679843;20.28625522679843
1991-08-15;2.677115529529111;4.945884470470889;1090.9191236874942;958.4066456508195;1567.4165739292273;956.0028203044509;2447.85101887257;5096.450904228396;956.0028203044509;5096.450904228396;8.66396653718845;133.06174087277452;949.1934162775312;6.369107118317915;17.469107118317915
1991-08-16;2.311196761771365;4.695803238228635;941.8079713819742;870.9948118654021;1481.891072071402;868.8102283018189;2336.8045229473846;7300.317333733163;868.8102283018189;7300.317333733163;12.41053946734663;71.39666952880589;858.0007623858216;6.928253172284702;20.428253172284702
1991-08-17;2.5637816242954234;0.20821837570457694;1044.735788221444;846.900853365236;1932.0174846756615;844.7767010062985;3065.8489092388204;5073.256401534252;844.7767010062985;5073.256401534252;8.624535882608406;198.18303637516897;837.9282159636666;8.942092205226357;10.142092205226357
1991-08-18;3.1997444564837956;5.424255543516203;1303.8893465704139;962.3768685796432;1809.2052422495149;959.9630853280886;1685.0098729517297;2254.6428963916865;959.9630853280886;2254.6428963916865;3.8328929238659453;341.70964935315544;958.3468042933924;1.7280733645657715;10.728073364565772
1991-08-19;2.6752994867222704;2.0217005132777297;1090.1790899438754;819.3606344673108;1716.6102843039394;817.3055570428302;1786.4001518399427;3976.87831417557;817.3055570428302;3976.87831417557;6.760693134098607;271.02022844814053;812.3981683616363;1.5020015513842917;11.402001551384291
1991-08-20;2.6737347925924855;4.256265207407514;1089.5414802740363;873.2283768957533;1628.2175098097794;871.0381912213574;2134.0239651709585;5617.322380102487;871.0381912213574;5617.322380102487;9.549448046174424;216.65106853621307;863.3409636916488;5.3024170560353605;12.60241705603536
1991-08-21;3.3607792847578564;5.263220715242142;1369.5107109852715;1019.9074593876829;1533.107553373947;1017.3493809217708;2327.1483059104116;3737.2654891568172;1017.3493809217708;3737.2654891568172;6.35335133156672;349.8331618548258;1013.324197798879;-0.13634269978860158;11.6636573002114
1991-08-22;2.6053580546019166;-0.9883580546019163;1061.6780988597866;807.6429401023084;1452.9512102191213;805.6172523850502;1332.5579511022274;2420.046243508536;805.6172523850502;2420.046243508536;4.114078613964596;254.25599370667476;803.3080265391472;4.795674858256359;10.59567485825636
1991-08-23;3.911433506875232;4.712566493124767;1593.9011845457342;1219.7265923276195;0.0;1216.6673379791837;685.591409625059;1277.1883737083645;0.0;1277.1883737083645;2.171220235304264;1591.1915525320064;0.5384117784234776;-0.29844236290736603;11.801557637092635
1991-08-24;3.9610483075444574;5.740951692455543;1614.1191147287925;1229.923051050916;0.0;1226.8382224788108;2037.4617948012317;3247.754746518018;0.0;3247.754746518018;5.5211830690807435;1611.3751122337535;-2.777180574041731;-2.102703533409336;12.297296466590666
1991-08-25;2.9245389441621397;0.5404610558378603;1191.7436610277668;998.7135638452108;0.0;996.2086427979418;1458.088772582872;3592.2739061100137;0.0;3592.2739061100137;6.106865640387149;1189.7176968040196;-4.080901416639925;2.294448769845678;15.394448769845678
1991-08-26;3.789115368660081;5.296884631339919;1544.0567924450206;1327.2380149610592;0.0;1323.909106093925;1221.5114551770416;3333.743372709992;0.0;3333.743372709992;5.667363733607102;1541.431895897864;-3.042467186450507;4.695059789495357;15.795059789495356
1991-08-27;3.220252691477496;1.0917473085225036;1312.246410545027;1029.4994079103071;0.0;1026.9172714215456;2399.569933687707;3104.5968066224095;0.0;3104.5968066224095;5.2778145712582045;1310.0155916471003;-3.046995673331594;3.2974814213252097;11.29748142132521
1991-08-28;3.8248025021625187;3.259197497837481;1558.599226635093;1321.2575518795322;0.0;1317.943642896637;3036.8802581279024;5271.877069411463;0.0;5271.877069411463;8.96219101799967;1555.9496079498133;-6.31257233272005;7.995877166511023;12.995877166511022
1991-08-29;4.585824686670326;5.193175313329674;1868.7142162470761;1624.7536216610497;0.0;1620.6784997333416;2143.680182207931;4075.3300450341076;0.0;4075.3300450341076;6.928061076558125;1865.5374020794561;-3.7512469089381018;8.896529174708432;14.096529174708431
1991-08-30;3.516791583248355;1.7192084167516446;1433.0854047466808;1292.7875790589546;0.0;1289.5450769706035;1685.0098729517297;4159.146036077371;0.0;4159.146036077371;7.070548261331675;1430.6491595586112;-4.634303073262169;6.394544945695179;17.99454494569518
1991-08-31;3.5068025055960734;1.4211974944039274;1429.01487595602;1152.57341582406;0.0;1149.6825915553832;1873.3061051726963;3423.208767997586;0.0;3423.208767997586;5.819454905596015;1426.5855506668947;-3.3901296164707704;5.096410576924003;11.796410576924005
1991-09-01;4.098091453241739;2.9859085467582602;1669.9639173764217;1434.006461936396;0.0;1430.409762043191;2317.492088873439;4581.703895690521;0.0;4581.703895690521;7.788896622674045;1667.1249787168817;-4.949957963134082;8.095763566960633;13.795763566960634
1991-09-02;3.995333741825892;2.1646662581741083;1628.090359342254;1467.241049177202;0.0;1463.5609920331392;1129.7773933258015;2772.107018196659;0.0;2772.107018196659;4.712581930934417;1625.322605731372;-1.9448283200524346;7.096585670066518;17.59658567006652
1991-09-03;4.371828997282792;2.9431710027172078;1781.5114088356936;1449.1792730924794;0.0;1445.544517549099;1110.4649592518563;2337.037998366504;0.0;2337.037998366504;3.9729645972231378;1778.482839440673;-0.94439520220247;0.2983131906134742;14.598313190613474
1991-09-04;5.0601455622186275;5.026854437781372;2061.9990066090572;1715.6693707109375;0.0;1711.3662186637157;1559.4790514710849;3599.699039689065;0.0;3599.699039689065;6.119488367471536;2058.4936082978215;-2.614090056235842;6.196675256881839;12.99667525688184
1991-09-05;5.566949969737626;5.290050030262373;2268.5207700642322;1870.4757651798072;0.0;1865.784335842885;2404.3980422061927;4104.953685748371;0.0;4104.953685748371;6.978421265772373;2264.664284755123;-3.12193595666307;6.097424659130568;12.49742465913057
1991-09-06;5.851779070817311;5.390220929182688;2384.588048417812;1936.4488063022873;0.0;1931.5919068393525;1322.9017340652547;2701.9323181313466;0.0;2701.9323181313466;4.593284940823383;2380.5342487355015;-0.5394852585129284;2.4991911479468563;13.599191147946856
1991-09-07;5.514062823711535;4.803937176288466;2246.969365815621;1848.9978230595852;0.0;1844.3602635720538;965.6217036972662;2549.33042636571;0.0;2549.33042636571;4.333861724821796;2243.1495178937344;-0.5140138029350201;3.9989441922180373;13.598944192218037
1991-09-08;6.040418397620689;5.66358160237931;2461.458189739482;2068.246270651302;0.0;2063.0588036919635;1945.7277329499914;4192.491268612538;0.0;4192.491268612538;7.1272351566414605;2457.273710816925;-2.9427562340844693;4.797000220621834;14.397000220621834
1991-09-09;5.913908131377863;5.559091868622137;2409.905514008909;2138.1992947760627;0.0;2132.8363753058206;1351.8703851761727;4111.100321586249;0.0;4111.100321586249;6.988870546696767;2405.8086746350937;-2.892031172881439;3.6957568829578222;18.095756882957822
1991-09-10;5.162071366595751;4.231928633404249;2103.5335642199475;1979.2821296167056;0.0;1974.3177978558838;1443.604447027413;5140.948583265139;0.0;5140.948583265139;8.739612591550916;2099.9575571607734;-5.163605532376799;7.292905497564826;20.392905497564826
1991-09-11;5.742096784416953;5.730903215583048;2339.8927401862074;2235.725123151679;0.0;2230.117594507201;2496.1321040574335;8761.624942705621;0.0;8761.624942705621;14.894762402599861;2335.9149225278907;-10.91694474428308;5.191325376347675;22.191325376347674
1991-09-12;4.488473158011548;2.210526841988452;1829.0436666713722;1735.027063617764;0.0;1730.6753596191677;2587.8661659086733;8362.58200153492;0.0;8362.58200153492;14.216389402609655;1825.9342924380308;-11.107015169268214;9.991487195724506;19.691487195724505
1991-09-13;3.45188002685336;-0.37188002685335986;1406.634077772355;1135.2158367259883;0.0;1132.3685478279988;2037.4617948012317;3751.427695748732;0.0;3751.427695748732;6.377427082772975;1404.242799840142;-3.9861491505598323;8.796119558265724;8.896119558265724
1991-09-14;5.5893310374641585;2.880668962535842;2277.6410095615965;1736.2153009330395;0.0;1731.8606166598502;941.4811611048345;1683.6634627232954;0.0;1683.6634627232954;2.8622278866296607;2273.769019845342;1.0097618296249142;3.002127278796814;9.902127278796815
1991-09-15;5.087067292790408;2.3049327072095913;2072.9695569643063;1703.91344821647;0.0;1699.6397817582624;873.887641846026;2330.4700545225564;0.0;2330.4700545225564;3.9617990926884272;2069.445508717467;-0.43775084584907065;5.799006452826798;12.499006452826798
1991-09-16;6.888850116964067;4.584149883035934;2807.1923867009236;2331.3955881404386;0.0;2325.5481038469857;762.8411459208404;2321.3916094233564;0.0;2321.3916094233564;3.9463657360197866;2802.420159643532;0.8258613213719874;5.0021472870886665;13.602147287088666
1991-09-17;4.989864477008536;1.709135522991464;2033.3596075829403;1689.9900192365462;0.0;1685.7512747935837;521.4357199965237;1692.3272600624796;0.0;1692.3272600624796;2.8769563421062743;2029.9028962500493;0.5797549907847439;5.60220526514545;13.302205265145451
1991-09-18;5.902439197083586;2.875560802916414;2405.231946651828;1956.7102920773937;0.0;1951.8025738171536;1028.3871144375887;2320.720703990565;0.0;2320.720703990565;3.9452251967840417;2401.1430523425197;0.14366911252417447;3.9002770919306267;13.000277091930627
1991-09-19;4.10540468715228;0.28359531284772055;1672.9440452943277;1347.6999700996914;0.0;1344.319739628495;1168.4022614736923;2255.294091372977;0.0;2255.294091372977;3.8339999553341397;1670.1000404173274;-0.9899950783338238;5.298319425604382;11.598319425604382
1991-09-20;4.8390445655090755;1.2439554344909247;1971.9008009409433;1647.8755743851107;0.0;1643.7424591867298;482.8108518486331;1702.1882379391611;0.0;1702.1882379391611;2.8937200044966334;1968.5485695793436;0.458511357103073;8.301883606456418;11.801883606456418
1991-09-21;7.578559654170114;4.741440345829886;3088.2476178362317;2661.1862456823474;0.0;2654.5115977363967;608.3416733292778;2546.3667655330787;0.0;2546.3667655330787;4.3288235014063225;3082.99759688591;0.9211974489155459;7.703003462780651;14.303003462780651
1991-09-22;8.4948056891207;5.365194310879301;3461.6160102366334;2832.407076878982;0.0;2825.302981812934;2689.2564447968866;4082.250343754209;0.0;4082.250343754209;6.939825584382298;3455.731263019231;-1.0550783669798065;2.299221838757514;14.099221838757513
